,frame,id,cam,x,y,tl_x,tl_y,c_x,c_y,w,h,theta,l_x,l_y,r_x,r_y,aa_tl_x,aa_tl_y,aa_w,aa_h
399,524,1,2,1520,657,1475.13232421875,633.6034545898438,1520,657,1565.0755615234375,680.6262817382812,0,1475.13232421875,633.6034545898438,3040.2078857421875,1267.2069091796875,1475.13232421875,633.6034545898438,3040.2078857421875,1267.2069091796875
460,524,2,2,1732,646,1677.6357421875,626.595703125,1732,646,1787.7005615234375,666.85693359375,0,1677.6357421875,626.595703125,3465.3363037109375,1253.19140625,1677.6357421875,626.595703125,3465.3363037109375,1253.19140625
400,525,1,2,1525,654,1480.5474853515625,630.54296875,1525,654,1569.973876953125,679.273681640625,0,1480.5474853515625,630.54296875,3050.5213623046875,1261.0859375,1480.5474853515625,630.54296875,3050.5213623046875,1261.0859375
461,525,2,2,1738,647,1682.2864990234375,626.7289428710938,1738,647,1793.955810546875,667.42822265625,0,1682.2864990234375,626.7289428710938,3476.2423095703125,1253.4578857421875,1682.2864990234375,626.7289428710938,3476.2423095703125,1253.4578857421875
401,526,1,2,1532,653,1486.06884765625,626.505615234375,1532,653,1578.3935546875,680.8112182617188,0,1486.06884765625,626.505615234375,3064.46240234375,1253.01123046875,1486.06884765625,626.505615234375,3064.46240234375,1253.01123046875
462,526,2,2,1747,645,1693.933349609375,627.6538696289062,1747,645,1800.8582763671875,663.1535034179688,0,1693.933349609375,627.6538696289062,3494.7916259765625,1255.3077392578125,1693.933349609375,627.6538696289062,3494.7916259765625,1255.3077392578125
402,527,1,2,1538,653,1490.51416015625,623.2898559570312,1538,653,1586.34326171875,683.8073120117188,0,1490.51416015625,623.2898559570312,3076.857421875,1246.5797119140625,1490.51416015625,623.2898559570312,3076.857421875,1246.5797119140625
463,527,2,2,1754,644,1700.785400390625,627.2405395507812,1754,644,1808.374267578125,662.1220092773438,0,1700.785400390625,627.2405395507812,3509.15966796875,1254.4810791015625,1700.785400390625,627.2405395507812,3509.15966796875,1254.4810791015625
403,528,1,2,1545,650,1495.3236083984375,619.7587280273438,1545,650,1594.896728515625,681.0652465820312,0,1495.3236083984375,619.7587280273438,3090.2203369140625,1239.5174560546875,1495.3236083984375,619.7587280273438,3090.2203369140625,1239.5174560546875
464,528,2,2,1759,644,1705.3201904296875,627.7352294921875,1759,644,1814.40576171875,661.3937377929688,0,1705.3201904296875,627.7352294921875,3519.7259521484375,1255.470458984375,1705.3201904296875,627.7352294921875,3519.7259521484375,1255.470458984375
404,529,1,2,1557,642,1513.9644775390625,616.3754272460938,1557,642,1601.2265625,668.0850830078125,0,1513.9644775390625,616.3754272460938,3115.1910400390625,1232.7508544921875,1513.9644775390625,616.3754272460938,3115.1910400390625,1232.7508544921875
465,529,2,2,1765,644,1710.5072021484375,626.4262084960938,1765,644,1820.2078857421875,662.2444458007812,0,1710.5072021484375,626.4262084960938,3530.715087890625,1252.8524169921875,1710.5072021484375,626.4262084960938,3530.715087890625,1252.8524169921875
405,530,1,2,1561,639,1513.443115234375,612.8230590820312,1561,639,1609.1697998046875,666.4589233398438,0,1513.443115234375,612.8230590820312,3122.6129150390625,1225.6461181640625,1513.443115234375,612.8230590820312,3122.6129150390625,1225.6461181640625
466,530,2,2,1771,644,1716.595947265625,626.8497314453125,1771,644,1825.521484375,661.8428344726562,0,1716.595947265625,626.8497314453125,3542.117431640625,1253.699462890625,1716.595947265625,626.8497314453125,3542.117431640625,1253.699462890625
406,531,1,2,1562,639,1509.26416015625,610.245849609375,1562,639,1616.5626220703125,667.87255859375,0,1509.26416015625,610.245849609375,3125.8267822265625,1220.49169921875,1509.26416015625,610.245849609375,3125.8267822265625,1220.49169921875
467,531,2,2,1776,642,1721.71630859375,625.2191162109375,1776,642,1831.3826904296875,660.1570434570312,0,1721.71630859375,625.2191162109375,3553.0989990234375,1250.438232421875,1721.71630859375,625.2191162109375,3553.0989990234375,1250.438232421875
407,532,1,2,1574,633,1523.8729248046875,606.4293212890625,1574,633,1624.49462890625,660.5197143554688,0,1523.8729248046875,606.4293212890625,3148.3675537109375,1212.858642578125,1523.8729248046875,606.4293212890625,3148.3675537109375,1212.858642578125
468,532,2,2,1780,642,1725.2347412109375,625.1422729492188,1780,642,1835.946533203125,660.1510009765625,0,1725.2347412109375,625.1422729492188,3561.1812744140625,1250.2845458984375,1725.2347412109375,625.1422729492188,3561.1812744140625,1250.2845458984375
408,533,1,2,1577,633,1525.281982421875,604.4449462890625,1577,633,1630.5294189453125,661.73291015625,0,1525.281982421875,604.4449462890625,3155.8114013671875,1208.889892578125,1525.281982421875,604.4449462890625,3155.8114013671875,1208.889892578125
469,533,2,2,1786,642,1731.90673828125,624.7532958984375,1786,642,1840.79296875,660.8515625,0,1731.90673828125,624.7532958984375,3572.69970703125,1249.506591796875,1731.90673828125,624.7532958984375,3572.69970703125,1249.506591796875
409,534,1,2,1584,630,1533.75244140625,600.896484375,1584,630,1635.701416015625,659.5446166992188,0,1533.75244140625,600.896484375,3169.453857421875,1201.79296875,1533.75244140625,600.896484375,3169.453857421875,1201.79296875
470,534,2,2,1791,641,1735.6920166015625,623.4378662109375,1791,641,1846.3182373046875,660.4454956054688,0,1735.6920166015625,623.4378662109375,3582.01025390625,1246.875732421875,1735.6920166015625,623.4378662109375,3582.01025390625,1246.875732421875
410,535,1,2,1594,627,1544.623779296875,599.2356567382812,1594,627,1643.4393310546875,656.4168701171875,0,1544.623779296875,599.2356567382812,3188.0631103515625,1198.4713134765625,1544.623779296875,599.2356567382812,3188.0631103515625,1198.4713134765625
471,535,2,2,1795,642,1741.78173828125,623.3161010742188,1795,642,1849.08642578125,661.5400390625,0,1741.78173828125,623.3161010742188,3590.8681640625,1246.6322021484375,1741.78173828125,623.3161010742188,3590.8681640625,1246.6322021484375
411,536,1,2,1599,625,1550.673095703125,596.26123046875,1599,625,1648.390869140625,655.2465209960938,0,1550.673095703125,596.26123046875,3199.06396484375,1192.5224609375,1550.673095703125,596.26123046875,3199.06396484375,1192.5224609375
472,536,2,2,1799,642,1746.6700439453125,622.9037475585938,1799,642,1853.2310791015625,661.8106079101562,0,1746.6700439453125,622.9037475585938,3599.901123046875,1245.8074951171875,1746.6700439453125,622.9037475585938,3599.901123046875,1245.8074951171875
412,537,1,2,1602,624,1552.27978515625,595.8292236328125,1602,624,1653.377685546875,653.8963623046875,0,1552.27978515625,595.8292236328125,3205.657470703125,1191.658447265625,1552.27978515625,595.8292236328125,3205.657470703125,1191.658447265625
473,537,2,2,1805,644,1753.99267578125,625.531494140625,1805,644,1857.4886474609375,663.302490234375,0,1753.99267578125,625.531494140625,3611.4813232421875,1251.06298828125,1753.99267578125,625.531494140625,3611.4813232421875,1251.06298828125
413,538,1,2,1604,624,1550.977783203125,593.7299194335938,1604,624,1658.51171875,655.598876953125,0,1550.977783203125,593.7299194335938,3209.489501953125,1187.4598388671875,1550.977783203125,593.7299194335938,3209.489501953125,1187.4598388671875
474,538,2,2,1813,644,1763.3817138671875,624.3660278320312,1813,644,1863.0421142578125,664.743408203125,0,1763.3817138671875,624.3660278320312,3626.423828125,1248.7320556640625,1763.3817138671875,624.3660278320312,3626.423828125,1248.7320556640625
414,539,1,2,1610,620,1558.3236083984375,591.883544921875,1610,620,1663.2572021484375,648.7974853515625,0,1558.3236083984375,591.883544921875,3221.580810546875,1183.76708984375,1558.3236083984375,591.883544921875,3221.580810546875,1183.76708984375
475,539,2,2,1819,646,1771.0958251953125,624.4163208007812,1819,646,1868.1005859375,668.2686157226562,0,1771.0958251953125,624.4163208007812,3639.1964111328125,1248.8326416015625,1771.0958251953125,624.4163208007812,3639.1964111328125,1248.8326416015625
415,540,1,2,1613,617,1559.5318603515625,591.1567993164062,1613,617,1667.342041015625,643.7125244140625,0,1559.5318603515625,591.1567993164062,3226.8739013671875,1182.3135986328125,1559.5318603515625,591.1567993164062,3226.8739013671875,1182.3135986328125
476,540,2,2,1820,647,1768.1370849609375,623.3636474609375,1820,647,1872.4014892578125,671.336181640625,0,1768.1370849609375,623.3636474609375,3640.53857421875,1246.727294921875,1768.1370849609375,623.3636474609375,3640.53857421875,1246.727294921875
416,541,1,2,1619,614,1568.1983642578125,590.0892944335938,1619,614,1671.7802734375,639.83837890625,0,1568.1983642578125,590.0892944335938,3239.9786376953125,1180.1785888671875,1568.1983642578125,590.0892944335938,3239.9786376953125,1180.1785888671875
477,541,2,2,1823,647,1770.57666015625,620.7246704101562,1823,647,1875.7353515625,674.4171752929688,0,1770.57666015625,620.7246704101562,3646.31201171875,1241.4493408203125,1770.57666015625,620.7246704101562,3646.31201171875,1241.4493408203125
417,542,1,2,1625,612,1574.4078369140625,587.8665771484375,1625,612,1677.546630859375,637.2858276367188,0,1574.4078369140625,587.8665771484375,3251.9544677734375,1175.733154296875,1574.4078369140625,587.8665771484375,3251.9544677734375,1175.733154296875
478,542,2,2,1828,649,1779.3162841796875,622.1465454101562,1828,649,1878.302734375,676.4683227539062,0,1779.3162841796875,622.1465454101562,3657.6190185546875,1244.2930908203125,1779.3162841796875,622.1465454101562,3657.6190185546875,1244.2930908203125
418,543,1,2,1627,611,1572.1334228515625,585.423828125,1627,611,1682.322265625,638.1458740234375,0,1572.1334228515625,585.423828125,3254.4556884765625,1170.84765625,1572.1334228515625,585.423828125,3254.4556884765625,1170.84765625
479,543,2,2,1832,650,1784.6983642578125,622.552490234375,1832,650,1879.719970703125,678.7544555664062,0,1784.6983642578125,622.552490234375,3664.4183349609375,1245.10498046875,1784.6983642578125,622.552490234375,3664.4183349609375,1245.10498046875
419,544,1,2,1633,611,1580.0050048828125,584.2566528320312,1633,611,1687.0882568359375,638.3861083984375,0,1580.0050048828125,584.2566528320312,3267.09326171875,1168.5133056640625,1580.0050048828125,584.2566528320312,3267.09326171875,1168.5133056640625
480,544,2,2,1833,653,1789.025390625,625.3189086914062,1833,653,1878.3924560546875,681.22119140625,0,1789.025390625,625.3189086914062,3667.4178466796875,1250.6378173828125,1789.025390625,625.3189086914062,3667.4178466796875,1250.6378173828125
420,545,1,2,1635,608,1582.2564697265625,582.674560546875,1635,608,1689.2620849609375,635.21728515625,0,1582.2564697265625,582.674560546875,3271.5185546875,1165.34912109375,1582.2564697265625,582.674560546875,3271.5185546875,1165.34912109375
481,545,2,2,1835,654,1791.008544921875,624.9238891601562,1835,654,1880.9102783203125,683.384033203125,0,1791.008544921875,624.9238891601562,3671.9188232421875,1249.8477783203125,1791.008544921875,624.9238891601562,3671.9188232421875,1249.8477783203125
421,546,1,2,1638,608,1583.0950927734375,580.7081298828125,1638,608,1694.2772216796875,636.3900756835938,0,1583.0950927734375,580.7081298828125,3277.372314453125,1161.416259765625,1583.0950927734375,580.7081298828125,3277.372314453125,1161.416259765625
482,546,2,2,1839,655,1796.48681640625,625.6779174804688,1839,655,1882.9415283203125,685.8975830078125,0,1796.48681640625,625.6779174804688,3679.4283447265625,1251.3558349609375,1796.48681640625,625.6779174804688,3679.4283447265625,1251.3558349609375
422,547,1,2,1643,603,1591.0396728515625,580.7450561523438,1643,603,1696.88232421875,626.9326171875,0,1591.0396728515625,580.7450561523438,3287.9219970703125,1161.4901123046875,1591.0396728515625,580.7450561523438,3287.9219970703125,1161.4901123046875
483,547,2,2,1840,657,1796.5609130859375,625.5360717773438,1840,657,1884.1942138671875,689.5513916015625,0,1796.5609130859375,625.5360717773438,3680.755126953125,1251.0721435546875,1796.5609130859375,625.5360717773438,3680.755126953125,1251.0721435546875
423,548,1,2,1647,602,1593.4990234375,579.2299194335938,1647,602,1701.5660400390625,625.9652099609375,0,1593.4990234375,579.2299194335938,3295.0650634765625,1158.4598388671875,1593.4990234375,579.2299194335938,3295.0650634765625,1158.4598388671875
484,548,2,2,1847,659,1805.9114990234375,628.8529052734375,1847,659,1888.33740234375,690.58642578125,0,1805.9114990234375,628.8529052734375,3694.2489013671875,1257.705810546875,1805.9114990234375,628.8529052734375,3694.2489013671875,1257.705810546875
424,549,1,2,1650,600,1595.9522705078125,577.1124877929688,1650,600,1705.943603515625,623.8402709960938,0,1595.9522705078125,577.1124877929688,3301.8958740234375,1154.2249755859375,1595.9522705078125,577.1124877929688,3301.8958740234375,1154.2249755859375
485,549,2,2,1846,661,1808.641357421875,631.064453125,1846,661,1884.9801025390625,692.34228515625,0,1808.641357421875,631.064453125,3693.6214599609375,1262.12890625,1808.641357421875,631.064453125,3693.6214599609375,1262.12890625
425,550,1,2,1652,600,1594.868408203125,576.7651977539062,1652,600,1709.4488525390625,623.409423828125,0,1594.868408203125,576.7651977539062,3304.3172607421875,1153.5303955078125,1594.868408203125,576.7651977539062,3304.3172607421875,1153.5303955078125
486,550,2,2,1850,662,1810.777587890625,632.1341552734375,1850,662,1890.115966796875,693.490234375,0,1810.777587890625,632.1341552734375,3700.8935546875,1264.268310546875,1810.777587890625,632.1341552734375,3700.8935546875,1264.268310546875
426,551,1,2,1655,598,1598.3699951171875,576.40966796875,1655,598,1712.768798828125,621.3394165039062,0,1598.3699951171875,576.40966796875,3311.1387939453125,1152.8193359375,1598.3699951171875,576.40966796875,3311.1387939453125,1152.8193359375
487,551,2,2,1849,665,1813.8580322265625,634.7186889648438,1849,665,1885.740234375,696.6466064453125,0,1813.8580322265625,634.7186889648438,3699.5982666015625,1269.4373779296875,1813.8580322265625,634.7186889648438,3699.5982666015625,1269.4373779296875
427,552,1,2,1659,598,1601.0252685546875,575.2002563476562,1659,598,1717.0989990234375,622.0923461914062,0,1601.0252685546875,575.2002563476562,3318.124267578125,1150.4005126953125,1601.0252685546875,575.2002563476562,3318.124267578125,1150.4005126953125
488,552,2,2,1850,666,1821.380859375,635.2855224609375,1850,666,1879.39404296875,697.93212890625,0,1821.380859375,635.2855224609375,3700.77490234375,1270.571044921875,1821.380859375,635.2855224609375,3700.77490234375,1270.571044921875
428,553,1,2,1663,595,1604.676025390625,573.9872436523438,1663,595,1721.369140625,617.7758178710938,0,1604.676025390625,573.9872436523438,3326.045166015625,1147.9744873046875,1604.676025390625,573.9872436523438,3326.045166015625,1147.9744873046875
489,553,2,2,1855,675,1829.30615234375,649.3621215820312,1855,675,1880.9024658203125,701.314453125,0,1829.30615234375,649.3621215820312,3710.2086181640625,1298.7242431640625,1829.30615234375,649.3621215820312,3710.2086181640625,1298.7242431640625
429,554,1,2,1668,595,1613.02001953125,573.81298828125,1668,595,1723.9517822265625,618.025634765625,0,1613.02001953125,573.81298828125,3336.9718017578125,1147.6259765625,1613.02001953125,573.81298828125,3336.9718017578125,1147.6259765625
490,554,2,2,1856,678,1827.2342529296875,651.126708984375,1856,678,1885.0848388671875,706.0409545898438,0,1827.2342529296875,651.126708984375,3712.319091796875,1302.25341796875,1827.2342529296875,651.126708984375,3712.319091796875,1302.25341796875
430,555,1,2,1670,596,1613.2529296875,573.7774047851562,1670,596,1727.6058349609375,618.7176513671875,0,1613.2529296875,573.7774047851562,3340.8587646484375,1147.5548095703125,1613.2529296875,573.7774047851562,3340.8587646484375,1147.5548095703125
491,555,2,2,1855,676,1823.405517578125,645.1510009765625,1855,676,1886.9537353515625,707.3400268554688,0,1823.405517578125,645.1510009765625,3710.3592529296875,1290.302001953125,1823.405517578125,645.1510009765625,3710.3592529296875,1290.302001953125
431,556,1,2,1670,596,1611.6119384765625,573.5364990234375,1670,596,1729.4371337890625,619.7379760742188,0,1611.6119384765625,573.5364990234375,3341.049072265625,1147.072998046875,1611.6119384765625,573.5364990234375,3341.049072265625,1147.072998046875
492,556,2,2,1854,678,1821.00146484375,649.8289184570312,1854,678,1888.044189453125,707.9464111328125,0,1821.00146484375,649.8289184570312,3709.045654296875,1299.6578369140625,1821.00146484375,649.8289184570312,3709.045654296875,1299.6578369140625
432,557,1,2,1676,594,1620.2886962890625,573.0033569335938,1676,594,1732.866943359375,615.4740600585938,0,1620.2886962890625,573.0033569335938,3353.1556396484375,1146.0067138671875,1620.2886962890625,573.0033569335938,3353.1556396484375,1146.0067138671875
493,557,2,2,1852,679,1817.8004150390625,649.61181640625,1852,679,1887.7998046875,709.3385009765625,0,1817.8004150390625,649.61181640625,3705.6002197265625,1299.2236328125,1817.8004150390625,649.61181640625,3705.6002197265625,1299.2236328125
433,558,1,2,1679,593,1622.5135498046875,572.2246704101562,1679,593,1736.2733154296875,614.89794921875,0,1622.5135498046875,572.2246704101562,3358.786865234375,1144.4493408203125,1622.5135498046875,572.2246704101562,3358.786865234375,1144.4493408203125
494,558,2,2,1849,679,1812.0478515625,645.8197021484375,1849,679,1887.1260986328125,713.2498779296875,0,1812.0478515625,645.8197021484375,3699.1739501953125,1291.639404296875,1812.0478515625,645.8197021484375,3699.1739501953125,1291.639404296875
434,559,1,2,1684,593,1629.2294921875,571.4419555664062,1684,593,1739.7808837890625,616.212646484375,0,1629.2294921875,571.4419555664062,3369.0103759765625,1142.8839111328125,1629.2294921875,571.4419555664062,3369.0103759765625,1142.8839111328125
495,559,2,2,1850,683,1809.298583984375,653.5419921875,1850,683,1891.493408203125,713.2210083007812,0,1809.298583984375,653.5419921875,3700.7919921875,1307.083984375,1809.298583984375,653.5419921875,3700.7919921875,1307.083984375
435,560,1,2,1686,592,1630.2618408203125,569.11669921875,1686,592,1742.6961669921875,615.029541015625,0,1630.2618408203125,569.11669921875,3372.9580078125,1138.2333984375,1630.2618408203125,569.11669921875,3372.9580078125,1138.2333984375
496,560,2,2,1846,684,1805.9830322265625,655.2925415039062,1846,684,1887.3062744140625,713.8362426757812,0,1805.9830322265625,655.2925415039062,3693.289306640625,1310.5850830078125,1805.9830322265625,655.2925415039062,3693.289306640625,1310.5850830078125
436,561,1,2,1688,590,1631.929931640625,569.3123168945312,1688,590,1745.570556640625,612.2042846679688,0,1631.929931640625,569.3123168945312,3377.50048828125,1138.6246337890625,1631.929931640625,569.3123168945312,3377.50048828125,1138.6246337890625
497,561,2,2,1841,687,1800.6761474609375,658.4730224609375,1841,687,1883.0355224609375,716.9750366210938,0,1800.6761474609375,658.4730224609375,3683.711669921875,1316.946044921875,1800.6761474609375,658.4730224609375,3683.711669921875,1316.946044921875
437,562,1,2,1688,590,1629.8238525390625,569.6432495117188,1688,590,1747.815185546875,611.5339965820312,0,1629.8238525390625,569.6432495117188,3377.6390380859375,1139.2864990234375,1629.8238525390625,569.6432495117188,3377.6390380859375,1139.2864990234375
498,562,2,2,1837,689,1797.0723876953125,661.6162719726562,1837,689,1877.0791015625,718.045166015625,0,1797.0723876953125,661.6162719726562,3674.1514892578125,1323.2325439453125,1797.0723876953125,661.6162719726562,3674.1514892578125,1323.2325439453125
438,563,1,2,1692,590,1634.086181640625,569.0625,1692,590,1751.854736328125,612.2596435546875,0,1634.086181640625,569.0625,3385.94091796875,1138.125,1634.086181640625,569.0625,3385.94091796875,1138.125
499,563,2,2,1836,692,1793.927001953125,664.802978515625,1836,692,1879.2381591796875,719.5822143554688,0,1793.927001953125,664.802978515625,3673.1651611328125,1329.60595703125,1793.927001953125,664.802978515625,3673.1651611328125,1329.60595703125
439,564,1,2,1696,588,1639.475341796875,568.4246215820312,1696,588,1754.302490234375,609.4494018554688,0,1639.475341796875,568.4246215820312,3393.77783203125,1136.8492431640625,1639.475341796875,568.4246215820312,3393.77783203125,1136.8492431640625
500,564,2,2,1836,692,1790.9310302734375,663.6904907226562,1836,692,1881.6905517578125,721.73291015625,0,1790.9310302734375,663.6904907226562,3672.62158203125,1327.3809814453125,1790.9310302734375,663.6904907226562,3672.62158203125,1327.3809814453125
440,565,1,2,1701,589,1645.0794677734375,567.79248046875,1701,589,1758.24853515625,611.4588012695312,0,1645.0794677734375,567.79248046875,3403.3280029296875,1135.5849609375,1645.0794677734375,567.79248046875,3403.3280029296875,1135.5849609375
501,565,2,2,1836,696,1787.23876953125,668.3871459960938,1836,696,1886.3095703125,723.6793212890625,0,1787.23876953125,668.3871459960938,3673.54833984375,1336.7742919921875,1787.23876953125,668.3871459960938,3673.54833984375,1336.7742919921875
441,566,1,2,1704,588,1648.4903564453125,567.0463256835938,1704,588,1760.779052734375,609.4296264648438,0,1648.4903564453125,567.0463256835938,3409.2694091796875,1134.0926513671875,1648.4903564453125,567.0463256835938,3409.2694091796875,1134.0926513671875
502,566,2,2,1835,697,1783.739990234375,669.3250122070312,1835,697,1887.7027587890625,725.265380859375,0,1783.739990234375,669.3250122070312,3671.4427490234375,1338.6500244140625,1783.739990234375,669.3250122070312,3671.4427490234375,1338.6500244140625
442,567,1,2,1706,589,1649.8323974609375,567.8245849609375,1706,589,1762.40185546875,611.1007690429688,0,1649.8323974609375,567.8245849609375,3412.2342529296875,1135.649169921875,1649.8323974609375,567.8245849609375,3412.2342529296875,1135.649169921875
503,567,2,2,1832,697,1778.75537109375,671.0855712890625,1832,697,1886.9605712890625,724.8289794921875,0,1778.75537109375,671.0855712890625,3665.7159423828125,1342.171142578125,1778.75537109375,671.0855712890625,3665.7159423828125,1342.171142578125
443,568,1,2,1706,589,1649.0885009765625,567.5321655273438,1706,589,1764.1712646484375,611.822265625,0,1649.0885009765625,567.5321655273438,3413.259765625,1135.0643310546875,1649.0885009765625,567.5321655273438,3413.259765625,1135.0643310546875
504,568,2,2,1824,701,1774.0421142578125,677.1287841796875,1824,701,1874.7301025390625,725.9495239257812,0,1774.0421142578125,677.1287841796875,3648.772216796875,1354.257568359375,1774.0421142578125,677.1287841796875,3648.772216796875,1354.257568359375
444,569,1,2,1711,588,1654.544921875,567.4537963867188,1711,588,1767.90087890625,609.2893676757812,0,1654.544921875,567.4537963867188,3422.44580078125,1134.9075927734375,1654.544921875,567.4537963867188,3422.44580078125,1134.9075927734375
505,569,2,2,1814,703,1768.471923828125,680.6595458984375,1814,703,1859.8616943359375,726.720458984375,0,1768.471923828125,680.6595458984375,3628.3336181640625,1361.319091796875,1768.471923828125,680.6595458984375,3628.3336181640625,1361.319091796875
445,570,1,2,1712,588,1654.5042724609375,566.7774658203125,1712,588,1770.153564453125,610.4139404296875,0,1654.5042724609375,566.7774658203125,3424.6578369140625,1133.554931640625,1654.5042724609375,566.7774658203125,3424.6578369140625,1133.554931640625
506,570,2,2,1810,706,1761.974853515625,684.3576049804688,1810,706,1858.74267578125,728.4537353515625,0,1761.974853515625,684.3576049804688,3620.717529296875,1368.7152099609375,1761.974853515625,684.3576049804688,3620.717529296875,1368.7152099609375
446,571,1,2,1713,589,1653.97705078125,567.203857421875,1713,589,1772.0625,611.024658203125,0,1653.97705078125,567.203857421875,3426.03955078125,1134.40771484375,1653.97705078125,567.203857421875,3426.03955078125,1134.40771484375
507,571,2,2,1808,708,1755.6580810546875,688.336669921875,1808,708,1860.62890625,729.6465454101562,0,1755.6580810546875,688.336669921875,3616.2869873046875,1376.67333984375,1755.6580810546875,688.336669921875,3616.2869873046875,1376.67333984375
447,572,1,2,1714,587,1653.357177734375,565.6729736328125,1714,587,1775.27685546875,610.172607421875,0,1653.357177734375,565.6729736328125,3428.634033203125,1131.345947265625,1653.357177734375,565.6729736328125,3428.634033203125,1131.345947265625
508,572,2,2,1805,710,1750.10546875,690.04931640625,1805,710,1860.58056640625,730.922607421875,0,1750.10546875,690.04931640625,3610.68603515625,1380.0986328125,1750.10546875,690.04931640625,3610.68603515625,1380.0986328125
448,573,1,2,1714,587,1652.488525390625,565.820068359375,1714,587,1776.5565185546875,609.7543334960938,0,1652.488525390625,565.820068359375,3429.0450439453125,1131.64013671875,1652.488525390625,565.820068359375,3429.0450439453125,1131.64013671875
509,573,2,2,1803,712,1743.6895751953125,692.2340698242188,1803,712,1862.372802734375,732.8737182617188,0,1743.6895751953125,692.2340698242188,3606.0623779296875,1384.4681396484375,1743.6895751953125,692.2340698242188,3606.0623779296875,1384.4681396484375
449,574,1,2,1722,588,1667.6162109375,566.0545043945312,1722,588,1776.9483642578125,611.1088256835938,0,1667.6162109375,566.0545043945312,3444.5645751953125,1132.1090087890625,1667.6162109375,566.0545043945312,3444.5645751953125,1132.1090087890625
510,574,2,2,1798,712,1739.426025390625,692.248779296875,1798,712,1857.2584228515625,733.5360717773438,0,1739.426025390625,692.248779296875,3596.6844482421875,1384.49755859375,1739.426025390625,692.248779296875,3596.6844482421875,1384.49755859375
450,575,1,2,1722,587,1670.293212890625,565.7191772460938,1722,587,1775.144775390625,608.6968383789062,0,1670.293212890625,565.7191772460938,3445.43798828125,1131.4383544921875,1670.293212890625,565.7191772460938,3445.43798828125,1131.4383544921875
511,575,2,2,1791,713,1734.012939453125,693.34326171875,1791,713,1848.1409912109375,733.7425537109375,0,1734.012939453125,693.34326171875,3582.1539306640625,1386.6865234375,1734.012939453125,693.34326171875,3582.1539306640625,1386.6865234375
451,576,1,2,1722,586,1670.9852294921875,565.0003662109375,1722,586,1774.9881591796875,607.813232421875,0,1670.9852294921875,565.0003662109375,3445.973388671875,1130.000732421875,1670.9852294921875,565.0003662109375,3445.973388671875,1130.000732421875
512,576,2,2,1788,714,1729.0450439453125,693.5936279296875,1788,714,1847.6416015625,735.3763427734375,0,1729.0450439453125,693.5936279296875,3576.6866455078125,1387.187255859375,1729.0450439453125,693.5936279296875,3576.6866455078125,1387.187255859375
452,577,1,2,1723,586,1675.177001953125,564.6519775390625,1723,586,1772.8148193359375,609.291015625,0,1675.177001953125,564.6519775390625,3447.9918212890625,1129.303955078125,1675.177001953125,564.6519775390625,3447.9918212890625,1129.303955078125
513,577,2,2,1781,715,1725.7781982421875,694.947998046875,1781,715,1836.82373046875,736.1884765625,0,1725.7781982421875,694.947998046875,3562.6019287109375,1389.89599609375,1725.7781982421875,694.947998046875,3562.6019287109375,1389.89599609375
453,578,1,2,1729,585,1685.0054931640625,563.9566040039062,1729,585,1773.1767578125,607.6365966796875,0,1685.0054931640625,563.9566040039062,3458.1822509765625,1127.9132080078125,1685.0054931640625,563.9566040039062,3458.1822509765625,1127.9132080078125
514,578,2,2,1773,716,1719.9801025390625,694.4366455078125,1773,716,1826.769287109375,737.831787109375,0,1719.9801025390625,694.4366455078125,3546.7493896484375,1388.873291015625,1719.9801025390625,694.4366455078125,3546.7493896484375,1388.873291015625
454,579,1,2,1729,586,1685.878662109375,563.8148193359375,1729,586,1773.2452392578125,608.2186889648438,0,1685.878662109375,563.8148193359375,3459.1239013671875,1127.629638671875,1685.878662109375,563.8148193359375,3459.1239013671875,1127.629638671875
515,579,2,2,1769,715,1715.8109130859375,692.5919189453125,1769,715,1823.9075927734375,739.3252563476562,0,1715.8109130859375,692.5919189453125,3539.718505859375,1385.183837890625,1715.8109130859375,692.5919189453125,3539.718505859375,1385.183837890625
455,580,1,2,1729,587,1689.3466796875,565.36181640625,1729,587,1768.772216796875,609.0525512695312,0,1689.3466796875,565.36181640625,3458.118896484375,1130.7236328125,1689.3466796875,565.36181640625,3458.118896484375,1130.7236328125
516,580,2,2,1765,718,1711.1292724609375,695.801513671875,1765,718,1819.185546875,740.534423828125,0,1711.1292724609375,695.801513671875,3530.3148193359375,1391.60302734375,1711.1292724609375,695.801513671875,3530.3148193359375,1391.60302734375
456,581,1,2,1759,721,1706.3173828125,699.1093139648438,1759,721,1813.4910888671875,743.02978515625,0,1706.3173828125,699.1093139648438,3519.8084716796875,1398.2186279296875,1706.3173828125,699.1093139648438,3519.8084716796875,1398.2186279296875
457,582,1,2,1737,586,1702.149169921875,564.61474609375,1737,586,1772.469970703125,607.3931274414062,0,1702.149169921875,564.61474609375,3474.619140625,1129.2294921875,1702.149169921875,564.61474609375,3474.619140625,1129.2294921875
517,582,2,2,1754,722,1699.587890625,699.1139526367188,1754,722,1810.3919677734375,746.1514282226562,0,1699.587890625,699.1139526367188,3509.9798583984375,1398.2279052734375,1699.587890625,699.1139526367188,3509.9798583984375,1398.2279052734375
