,frame,id,cam,x,y,tl_x,tl_y,c_x,c_y,w,h,theta,l_x,l_y,r_x,r_y,aa_tl_x,aa_tl_y,aa_w,aa_h
13,422,9,1,1103,248,1084.71142578125,178.43536376953125,1103,248,1122.6510009765625,317.6092224121094,0,1084.71142578125,178.43536376953125,2207.3624267578125,356.8707275390625,1084.71142578125,178.43536376953125,2207.3624267578125,356.8707275390625
16,423,8,1,1161,192,1106.29638671875,169.33596801757812,1161,192,1217.65283203125,215.025390625,0,1106.29638671875,169.33596801757812,2323.94921875,338.67193603515625,1106.29638671875,169.33596801757812,2323.94921875,338.67193603515625
14,423,9,1,1103,245,1085.1485595703125,175.81298828125,1103,245,1122.6722412109375,314.73419189453125,0,1085.1485595703125,175.81298828125,2207.82080078125,351.6259765625,1085.1485595703125,175.81298828125,2207.82080078125,351.6259765625
17,424,8,1,1162,193,1101.4842529296875,170.94993591308594,1162,193,1224.3233642578125,215.9369659423828,0,1101.4842529296875,170.94993591308594,2325.8076171875,341.8998718261719,1101.4842529296875,170.94993591308594,2325.8076171875,341.8998718261719
15,424,9,1,1104,242,1085.693115234375,172.30026245117188,1104,242,1122.8194580078125,313.5300598144531,0,1085.693115234375,172.30026245117188,2208.5125732421875,344.60052490234375,1085.693115234375,172.30026245117188,2208.5125732421875,344.60052490234375
18,425,8,1,1171,194,1112.0396728515625,172.6029052734375,1171,194,1231.103515625,216.3488006591797,0,1112.0396728515625,172.6029052734375,2343.1431884765625,345.205810546875,1112.0396728515625,172.6029052734375,2343.1431884765625,345.205810546875
16,425,9,1,1104,237,1085.82275390625,168.5030059814453,1104,237,1122.8909912109375,306.2729797363281,0,1085.82275390625,168.5030059814453,2208.7137451171875,337.0060119628906,1085.82275390625,168.5030059814453,2208.7137451171875,337.0060119628906
19,426,8,1,1173,196,1108.608642578125,172.77694702148438,1173,196,1238.1324462890625,220.57492065429688,0,1108.608642578125,172.77694702148438,2346.7410888671875,345.55389404296875,1108.608642578125,172.77694702148438,2346.7410888671875,345.55389404296875
17,426,9,1,1103,234,1083.533203125,163.74778747558594,1103,234,1123.615966796875,304.50738525390625,0,1083.533203125,163.74778747558594,2207.149169921875,327.4955749511719,1083.533203125,163.74778747558594,2207.149169921875,327.4955749511719
20,427,8,1,1180,196,1116.9510498046875,173.04090881347656,1180,196,1244.406005859375,220.24423217773438,0,1116.9510498046875,173.04090881347656,2361.3570556640625,346.0818176269531,1116.9510498046875,173.04090881347656,2361.3570556640625,346.0818176269531
18,427,9,1,1104,227,1085.2880859375,161.0121307373047,1104,227,1124.27880859375,294.89068603515625,0,1085.2880859375,161.0121307373047,2209.56689453125,322.0242614746094,1085.2880859375,161.0121307373047,2209.56689453125,322.0242614746094
21,428,8,1,1185,197,1121.0618896484375,174.2967529296875,1185,197,1249.4996337890625,220.34828186035156,0,1121.0618896484375,174.2967529296875,2370.5615234375,348.593505859375,1121.0618896484375,174.2967529296875,2370.5615234375,348.593505859375
19,428,9,1,1105,223,1085.267333984375,157.40786743164062,1105,223,1124.8992919921875,289.76177978515625,0,1085.267333984375,157.40786743164062,2210.1666259765625,314.81573486328125,1085.267333984375,157.40786743164062,2210.1666259765625,314.81573486328125
22,429,8,1,1188,199,1122.5020751953125,176.06214904785156,1188,199,1255.141845703125,222.14791870117188,0,1122.5020751953125,176.06214904785156,2377.6439208984375,352.1242980957031,1122.5020751953125,176.06214904785156,2377.6439208984375,352.1242980957031
20,429,9,1,1105,220,1084.3172607421875,154.09312438964844,1105,220,1126.0262451171875,286.6393737792969,0,1084.3172607421875,154.09312438964844,2210.343505859375,308.1862487792969,1084.3172607421875,154.09312438964844,2210.343505859375,308.1862487792969
23,430,8,1,1196,201,1132.52490234375,179.54714965820312,1196,201,1259.81103515625,223.17074584960938,0,1132.52490234375,179.54714965820312,2392.3359375,359.09429931640625,1132.52490234375,179.54714965820312,2392.3359375,359.09429931640625
21,430,9,1,1104,218,1083.212646484375,151.04823303222656,1104,218,1126.4866943359375,285.3841247558594,0,1083.212646484375,151.04823303222656,2209.6993408203125,302.0964660644531,1083.212646484375,151.04823303222656,2209.6993408203125,302.0964660644531
24,431,8,1,1199,202,1133.5767822265625,182.8209228515625,1199,202,1265.3660888671875,222.86419677734375,0,1133.5767822265625,182.8209228515625,2398.94287109375,365.641845703125,1133.5767822265625,182.8209228515625,2398.94287109375,365.641845703125
22,431,9,1,1105,216,1083.877685546875,147.05308532714844,1105,216,1126.682861328125,285.4790344238281,0,1083.877685546875,147.05308532714844,2210.560546875,294.1061706542969,1083.877685546875,147.05308532714844,2210.560546875,294.1061706542969
25,432,8,1,1204,205,1138.992919921875,184.0970458984375,1204,205,1269.035888671875,226.085205078125,0,1138.992919921875,184.0970458984375,2408.02880859375,368.194091796875,1138.992919921875,184.0970458984375,2408.02880859375,368.194091796875
23,432,9,1,1105,214,1084.0703125,143.94764709472656,1105,214,1127.1295166015625,285.13885498046875,0,1084.0703125,143.94764709472656,2211.1998291015625,287.8952941894531,1084.0703125,143.94764709472656,2211.1998291015625,287.8952941894531
26,433,8,1,1208,206,1142.34521484375,185.78782653808594,1208,206,1274.115234375,227.4653778076172,0,1142.34521484375,185.78782653808594,2416.46044921875,371.5756530761719,1142.34521484375,185.78782653808594,2416.46044921875,371.5756530761719
24,433,9,1,1106,206,1085.6175537109375,142.0860595703125,1106,206,1127.439453125,271.6017150878906,0,1085.6175537109375,142.0860595703125,2213.0570068359375,284.172119140625,1085.6175537109375,142.0860595703125,2213.0570068359375,284.172119140625
27,434,8,1,1212,206,1147.890869140625,186.9076385498047,1212,206,1277.8431396484375,226.8870849609375,0,1147.890869140625,186.9076385498047,2425.7340087890625,373.8152770996094,1147.890869140625,186.9076385498047,2425.7340087890625,373.8152770996094
25,434,9,1,1106,204,1085.649658203125,139.39212036132812,1106,204,1127.8958740234375,270.1131286621094,0,1085.649658203125,139.39212036132812,2213.5455322265625,278.78424072265625,1085.649658203125,139.39212036132812,2213.5455322265625,278.78424072265625
28,435,8,1,1215,207,1148.5540771484375,187.50445556640625,1215,207,1282.50048828125,227.24066162109375,0,1148.5540771484375,187.50445556640625,2431.0545654296875,375.0089111328125,1148.5540771484375,187.50445556640625,2431.0545654296875,375.0089111328125
26,435,9,1,1107,203,1086.427978515625,138.9253387451172,1107,203,1128.0732421875,267.3572692871094,0,1086.427978515625,138.9253387451172,2214.501220703125,277.8506774902344,1086.427978515625,138.9253387451172,2214.501220703125,277.8506774902344
29,436,8,1,1219,209,1153.5294189453125,190.83872985839844,1219,209,1286.115234375,228.3634796142578,0,1153.5294189453125,190.83872985839844,2439.6446533203125,381.6774597167969,1153.5294189453125,190.83872985839844,2439.6446533203125,381.6774597167969
27,436,9,1,1107,203,1086.451416015625,139.78927612304688,1107,203,1128.1361083984375,267.3573913574219,0,1086.451416015625,139.78927612304688,2214.5875244140625,279.57855224609375,1086.451416015625,139.78927612304688,2214.5875244140625,279.57855224609375
30,437,8,1,1224,209,1157.4442138671875,191.43154907226562,1224,209,1290.566650390625,227.43304443359375,0,1157.4442138671875,191.43154907226562,2448.0108642578125,382.86309814453125,1157.4442138671875,191.43154907226562,2448.0108642578125,382.86309814453125
28,437,9,1,1105,203,1083.523681640625,139.98280334472656,1105,203,1128.40087890625,267.1930847167969,0,1083.523681640625,139.98280334472656,2211.924560546875,279.9656066894531,1083.523681640625,139.98280334472656,2211.924560546875,279.9656066894531
31,438,8,1,1227,210,1161.8177490234375,192.26654052734375,1227,210,1293.9476318359375,228.91587829589844,0,1161.8177490234375,192.26654052734375,2455.765380859375,384.5330810546875,1161.8177490234375,192.26654052734375,2455.765380859375,384.5330810546875
29,438,9,1,1103,203,1079.375732421875,139.9693603515625,1103,203,1127.72607421875,267.0870666503906,0,1079.375732421875,139.9693603515625,2207.101806640625,279.938720703125,1079.375732421875,139.9693603515625,2207.101806640625,279.938720703125
32,439,8,1,1231,211,1166.8560791015625,193.85643005371094,1231,211,1296.57568359375,228.3641815185547,0,1166.8560791015625,193.85643005371094,2463.4317626953125,387.7128601074219,1166.8560791015625,193.85643005371094,2463.4317626953125,387.7128601074219
30,439,9,1,1103,203,1079.2987060546875,140.1226348876953,1103,203,1128.0040283203125,266.927001953125,0,1079.2987060546875,140.1226348876953,2207.302734375,280.2452697753906,1079.2987060546875,140.1226348876953,2207.302734375,280.2452697753906
33,440,8,1,1234,211,1168.0499267578125,194.13751220703125,1234,211,1300.26123046875,228.66481018066406,0,1168.0499267578125,194.13751220703125,2468.3111572265625,388.2750244140625,1168.0499267578125,194.13751220703125,2468.3111572265625,388.2750244140625
31,440,9,1,1103,203,1079.6099853515625,140.11135864257812,1103,203,1128.00341796875,266.6923522949219,0,1079.6099853515625,140.11135864257812,2207.6134033203125,280.22271728515625,1079.6099853515625,140.11135864257812,2207.6134033203125,280.22271728515625
34,441,8,1,1236,214,1169.8194580078125,196.22354125976562,1236,214,1303.4083251953125,233.18162536621094,0,1169.8194580078125,196.22354125976562,2473.227783203125,392.44708251953125,1169.8194580078125,196.22354125976562,2473.227783203125,392.44708251953125
32,441,9,1,1104,203,1079.9541015625,140.09898376464844,1104,203,1128.2333984375,266.4714050292969,0,1079.9541015625,140.09898376464844,2208.1875,280.1979675292969,1079.9541015625,140.09898376464844,2208.1875,280.1979675292969
35,442,8,1,1240,214,1175.2275390625,196.9963836669922,1240,214,1306.516845703125,231.9387969970703,0,1175.2275390625,196.9963836669922,2481.744384765625,393.9927673339844,1175.2275390625,196.9963836669922,2481.744384765625,393.9927673339844
33,442,9,1,1103,204,1079.3134765625,140.4272918701172,1103,204,1128.5198974609375,269.4683837890625,0,1079.3134765625,140.4272918701172,2207.8333740234375,280.8545837402344,1079.3134765625,140.4272918701172,2207.8333740234375,280.8545837402344
36,443,8,1,1244,214,1180.1876220703125,197.3902587890625,1244,214,1309.169189453125,231.929931640625,0,1180.1876220703125,197.3902587890625,2489.3568115234375,394.780517578125,1180.1876220703125,197.3902587890625,2489.3568115234375,394.780517578125
34,443,9,1,1104,205,1079.2528076171875,140.5780487060547,1104,205,1128.9859619140625,269.4615783691406,0,1079.2528076171875,140.5780487060547,2208.23876953125,281.1560974121094,1079.2528076171875,140.5780487060547,2208.23876953125,281.1560974121094
37,444,8,1,1246,215,1180.3643798828125,197.48367309570312,1246,215,1312.3409423828125,233.20982360839844,0,1180.3643798828125,197.48367309570312,2492.705322265625,394.96734619140625,1180.3643798828125,197.48367309570312,2492.705322265625,394.96734619140625
35,444,9,1,1106,206,1078.546142578125,142.93724060058594,1106,206,1133.8763427734375,269.67449951171875,0,1078.546142578125,142.93724060058594,2212.4224853515625,285.8744812011719,1078.546142578125,142.93724060058594,2212.4224853515625,285.8744812011719
38,445,8,1,1249,214,1184.3450927734375,196.5608367919922,1249,214,1315.42431640625,233.06210327148438,0,1184.3450927734375,196.5608367919922,2499.7694091796875,393.1216735839844,1184.3450927734375,196.5608367919922,2499.7694091796875,393.1216735839844
36,445,9,1,1114,205,1086.1014404296875,145.3305206298828,1114,205,1142.4560546875,266.274658203125,0,1086.1014404296875,145.3305206298828,2228.5574951171875,290.6610412597656,1086.1014404296875,145.3305206298828,2228.5574951171875,290.6610412597656
39,446,8,1,1253,215,1187.4920654296875,195.90797424316406,1253,215,1318.5928955078125,235.11270141601562,0,1187.4920654296875,195.90797424316406,2506.0849609375,391.8159484863281,1187.4920654296875,195.90797424316406,2506.0849609375,391.8159484863281
37,446,9,1,1121,207,1093.328857421875,150.56300354003906,1121,207,1149.3909912109375,263.6363830566406,0,1093.328857421875,150.56300354003906,2242.7198486328125,301.1260070800781,1093.328857421875,150.56300354003906,2242.7198486328125,301.1260070800781
40,447,8,1,1254,215,1187.462158203125,196.76133728027344,1254,215,1321.7255859375,234.28854370117188,0,1187.462158203125,196.76133728027344,2509.187744140625,393.5226745605469,1187.462158203125,196.76133728027344,2509.187744140625,393.5226745605469
38,447,9,1,1122,206,1089.9508056640625,155.4005126953125,1122,206,1154.456298828125,257.7702178955078,0,1089.9508056640625,155.4005126953125,2244.4071044921875,310.801025390625,1089.9508056640625,155.4005126953125,2244.4071044921875,310.801025390625
41,448,8,1,1258,216,1194.0765380859375,198.34291076660156,1258,216,1323.8358154296875,234.81793212890625,0,1194.0765380859375,198.34291076660156,2517.912353515625,396.6858215332031,1194.0765380859375,198.34291076660156,2517.912353515625,396.6858215332031
39,448,9,1,1123,202,1087.5091552734375,158.86865234375,1123,202,1160.271728515625,246.93643188476562,0,1087.5091552734375,158.86865234375,2247.7808837890625,317.7373046875,1087.5091552734375,158.86865234375,2247.7808837890625,317.7373046875
42,449,8,1,1264,217,1202.586669921875,196.84976196289062,1264,217,1325.691650390625,237.2709503173828,0,1202.586669921875,196.84976196289062,2528.2783203125,393.69952392578125,1202.586669921875,196.84976196289062,2528.2783203125,393.69952392578125
40,449,9,1,1124,200,1083.7222900390625,159.8664093017578,1124,200,1164.4716796875,240.17843627929688,0,1083.7222900390625,159.8664093017578,2248.1939697265625,319.7328186035156,1083.7222900390625,159.8664093017578,2248.1939697265625,319.7328186035156
43,450,8,1,1271,218,1213.3663330078125,195.16738891601562,1271,218,1329.629638671875,241.96018981933594,0,1213.3663330078125,195.16738891601562,2542.9959716796875,390.33477783203125,1213.3663330078125,195.16738891601562,2542.9959716796875,390.33477783203125
41,450,9,1,1124,199,1079.837158203125,161.4986114501953,1124,199,1168.9925537109375,236.5041961669922,0,1079.837158203125,161.4986114501953,2248.8297119140625,322.9972229003906,1079.837158203125,161.4986114501953,2248.8297119140625,322.9972229003906
44,451,8,1,1282,217,1226.2464599609375,193.81393432617188,1282,217,1338.2298583984375,241.4344482421875,0,1226.2464599609375,193.81393432617188,2564.476318359375,387.62786865234375,1226.2464599609375,193.81393432617188,2564.476318359375,387.62786865234375
42,451,9,1,1125,197,1079.4464111328125,162.3323211669922,1125,197,1172.380615234375,232.6391143798828,0,1079.4464111328125,162.3323211669922,2251.8270263671875,324.6646423339844,1079.4464111328125,162.3323211669922,2251.8270263671875,324.6646423339844
45,452,8,1,1288,217,1228.218017578125,193.58726501464844,1288,217,1348.8486328125,241.9833984375,0,1228.218017578125,193.58726501464844,2577.066650390625,387.1745300292969,1228.218017578125,193.58726501464844,2577.066650390625,387.1745300292969
43,452,9,1,1125,194,1075.6822509765625,161.9384765625,1125,194,1176.1527099609375,227.50357055664062,0,1075.6822509765625,161.9384765625,2251.8349609375,323.876953125,1075.6822509765625,161.9384765625,2251.8349609375,323.876953125
46,453,8,1,1126,192,1071.34033203125,161.8727569580078,1126,192,1180.81884765625,223.95668029785156,0,1071.34033203125,161.8727569580078,2252.1591796875,323.7455139160156,1071.34033203125,161.8727569580078,2252.1591796875,323.7455139160156
1,453,10,1,1296,215,1233.9100341796875,188.61595153808594,1296,215,1359.2939453125,243.2493896484375,0,1233.9100341796875,188.61595153808594,2593.2039794921875,377.2319030761719,1233.9100341796875,188.61595153808594,2593.2039794921875,377.2319030761719
47,454,8,1,1306,217,1245.1744384765625,189.71124267578125,1306,217,1367.7208251953125,244.3311309814453,0,1245.1744384765625,189.71124267578125,2612.895263671875,379.4224853515625,1245.1744384765625,189.71124267578125,2612.895263671875,379.4224853515625
2,454,10,1,1126,188,1067.2159423828125,161.3458251953125,1126,188,1184.8095703125,215.44410705566406,0,1067.2159423828125,161.3458251953125,2252.0255126953125,322.691650390625,1067.2159423828125,161.3458251953125,2252.0255126953125,322.691650390625
48,455,8,1,1314,219,1253.7646484375,193.5544891357422,1314,219,1375.7169189453125,246.4170379638672,0,1253.7646484375,193.5544891357422,2629.4815673828125,387.1089782714844,1253.7646484375,193.5544891357422,2629.4815673828125,387.1089782714844
1,455,11,1,1126,185,1066.1580810546875,161.28158569335938,1126,185,1185.9090576171875,209.10328674316406,0,1066.1580810546875,161.28158569335938,2252.067138671875,322.56317138671875,1066.1580810546875,161.28158569335938,2252.067138671875,322.56317138671875
49,456,8,1,1321,224,1257.78173828125,200.52670288085938,1321,224,1384.3271484375,249.40847778320312,0,1257.78173828125,200.52670288085938,2642.10888671875,401.05340576171875,1257.78173828125,200.52670288085938,2642.10888671875,401.05340576171875
2,456,11,1,1126,183,1062.7130126953125,160.83743286132812,1126,183,1190.24609375,207.04420471191406,0,1062.7130126953125,160.83743286132812,2252.9591064453125,321.67486572265625,1062.7130126953125,160.83743286132812,2252.9591064453125,321.67486572265625
50,457,8,1,1327,230,1263.28076171875,208.6651611328125,1327,230,1391.045654296875,251.9026641845703,0,1263.28076171875,208.6651611328125,2654.326416015625,417.330322265625,1263.28076171875,208.6651611328125,2654.326416015625,417.330322265625
3,457,11,1,1128,180,1063.89013671875,160.78382873535156,1128,180,1192.760498046875,200.2444305419922,0,1063.89013671875,160.78382873535156,2256.650634765625,321.5676574707031,1063.89013671875,160.78382873535156,2256.650634765625,321.5676574707031
51,458,8,1,1333,231,1268.9063720703125,211.1477813720703,1333,231,1398.1912841796875,252.11656188964844,0,1268.9063720703125,211.1477813720703,2667.09765625,422.2955627441406,1268.9063720703125,211.1477813720703,2667.09765625,422.2955627441406
4,458,11,1,1131,177,1066.1461181640625,159.5404510498047,1131,177,1196.6697998046875,195.79222106933594,0,1066.1461181640625,159.5404510498047,2262.81591796875,319.0809020996094,1066.1461181640625,159.5404510498047,2262.81591796875,319.0809020996094
52,459,8,1,1340,234,1275.8431396484375,214.14297485351562,1340,234,1405.34619140625,253.86734008789062,0,1275.8431396484375,214.14297485351562,2681.1893310546875,428.28594970703125,1275.8431396484375,214.14297485351562,2681.1893310546875,428.28594970703125
5,459,11,1,1132,177,1065.703125,159.11505126953125,1132,177,1199.5445556640625,195.6922607421875,0,1065.703125,159.11505126953125,2265.2476806640625,318.2301025390625,1065.703125,159.11505126953125,2265.2476806640625,318.2301025390625
53,460,8,1,1346,235,1282.193603515625,215.5413055419922,1346,235,1409.825439453125,255.02415466308594,0,1282.193603515625,215.5413055419922,2692.01904296875,431.0826110839844,1282.193603515625,215.5413055419922,2692.01904296875,431.0826110839844
6,460,11,1,1134,177,1066.40380859375,159.09104919433594,1134,177,1202.2843017578125,196.25045776367188,0,1066.40380859375,159.09104919433594,2268.6881103515625,318.1820983886719,1066.40380859375,159.09104919433594,2268.6881103515625,318.1820983886719
54,461,8,1,1352,235,1288.025146484375,215.60035705566406,1352,235,1416.8331298828125,256.1965789794922,0,1288.025146484375,215.60035705566406,2704.8582763671875,431.2007141113281,1288.025146484375,215.60035705566406,2704.8582763671875,431.2007141113281
7,461,11,1,1137,177,1069.9720458984375,159.541748046875,1137,177,1204.6302490234375,194.58787536621094,0,1069.9720458984375,159.541748046875,2274.602294921875,319.08349609375,1069.9720458984375,159.541748046875,2274.602294921875,319.08349609375
55,462,8,1,1356,236,1289.5513916015625,215.1315460205078,1356,236,1423.2764892578125,257.7757873535156,0,1289.5513916015625,215.1315460205078,2712.827880859375,430.2630920410156,1289.5513916015625,215.1315460205078,2712.827880859375,430.2630920410156
8,462,11,1,1139,176,1070.382568359375,159.10487365722656,1139,176,1208.11279296875,194.81027221679688,0,1070.382568359375,159.10487365722656,2278.495361328125,318.2097473144531,1070.382568359375,159.10487365722656,2278.495361328125,318.2097473144531
56,463,8,1,1360,236,1291.49609375,215.6455078125,1360,236,1429.0460205078125,258.0010681152344,0,1291.49609375,215.6455078125,2720.5421142578125,431.291015625,1291.49609375,215.6455078125,2720.5421142578125,431.291015625
9,463,11,1,1144,177,1079.585205078125,159.77969360351562,1144,177,1209.899169921875,194.3060302734375,0,1079.585205078125,159.77969360351562,2289.484375,319.55938720703125,1079.585205078125,159.77969360351562,2289.484375,319.55938720703125
57,464,8,1,1372,239,1309.889892578125,219.56187438964844,1372,239,1434.129150390625,259.2490234375,0,1309.889892578125,219.56187438964844,2744.01904296875,439.1237487792969,1309.889892578125,219.56187438964844,2744.01904296875,439.1237487792969
10,464,11,1,1147,179,1081.8558349609375,161.16859436035156,1147,179,1212.5496826171875,197.7372283935547,0,1081.8558349609375,161.16859436035156,2294.405517578125,322.3371887207031,1081.8558349609375,161.16859436035156,2294.405517578125,322.3371887207031
58,465,8,1,1375,240,1311.007568359375,219.2987060546875,1375,240,1439.619140625,260.72430419921875,0,1311.007568359375,219.2987060546875,2750.626708984375,438.597412109375,1311.007568359375,219.2987060546875,2750.626708984375,438.597412109375
11,465,11,1,1151,182,1088.600341796875,160.43182373046875,1151,182,1215.3203125,204.07237243652344,0,1088.600341796875,160.43182373046875,2303.920654296875,320.8636474609375,1088.600341796875,160.43182373046875,2303.920654296875,320.8636474609375
59,466,8,1,1379,240,1314.996337890625,219.9878387451172,1379,240,1444.216796875,260.7273254394531,0,1314.996337890625,219.9878387451172,2759.213134765625,439.9756774902344,1314.996337890625,219.9878387451172,2759.213134765625,439.9756774902344
12,466,11,1,1160,182,1100.372314453125,159.32467651367188,1160,182,1220.1943359375,206.01258850097656,0,1100.372314453125,159.32467651367188,2320.566650390625,318.64935302734375,1100.372314453125,159.32467651367188,2320.566650390625,318.64935302734375
60,467,8,1,1385,240,1321.6790771484375,221.7940216064453,1385,240,1449.0960693359375,260.021240234375,0,1321.6790771484375,221.7940216064453,2770.775146484375,443.5880432128906,1321.6790771484375,221.7940216064453,2770.775146484375,443.5880432128906
13,467,11,1,1164,181,1103.8739013671875,157.72569274902344,1164,181,1224.882568359375,205.96600341796875,0,1103.8739013671875,157.72569274902344,2328.7564697265625,315.4513854980469,1103.8739013671875,157.72569274902344,2328.7564697265625,315.4513854980469
61,468,8,1,1388,242,1322.9364013671875,221.8380889892578,1388,242,1453.934814453125,262.65606689453125,0,1322.9364013671875,221.8380889892578,2776.8712158203125,443.6761779785156,1322.9364013671875,221.8380889892578,2776.8712158203125,443.6761779785156
14,468,11,1,1168,182,1107.5350341796875,158.4687957763672,1168,182,1230.4620361328125,206.73043823242188,0,1107.5350341796875,158.4687957763672,2337.9970703125,316.9375915527344,1107.5350341796875,158.4687957763672,2337.9970703125,316.9375915527344
62,469,8,1,1393,242,1327.7716064453125,223.4693603515625,1393,242,1458.463623046875,261.97357177734375,0,1327.7716064453125,223.4693603515625,2786.2352294921875,446.938720703125,1327.7716064453125,223.4693603515625,2786.2352294921875,446.938720703125
15,469,11,1,1174,179,1110.7630615234375,158.1876220703125,1174,179,1237.7291259765625,201.1470489501953,0,1110.7630615234375,158.1876220703125,2348.4921875,316.375244140625,1110.7630615234375,158.1876220703125,2348.4921875,316.375244140625
63,470,8,1,1398,243,1334.98779296875,224.94940185546875,1398,243,1461.500244140625,262.4570007324219,0,1334.98779296875,224.94940185546875,2796.488037109375,449.8988037109375,1334.98779296875,224.94940185546875,2796.488037109375,449.8988037109375
16,470,11,1,1179,177,1115.1719970703125,156.30233764648438,1179,177,1244.3436279296875,199.57896423339844,0,1115.1719970703125,156.30233764648438,2359.515625,312.60467529296875,1115.1719970703125,156.30233764648438,2359.515625,312.60467529296875
64,471,8,1,1400,244,1334.828125,225.05189514160156,1400,244,1467.1046142578125,264.79107666015625,0,1334.828125,225.05189514160156,2801.9327392578125,450.1037902832031,1334.828125,225.05189514160156,2801.9327392578125,450.1037902832031
17,471,11,1,1183,177,1116.6077880859375,156.27255249023438,1183,177,1249.8641357421875,199.60643005371094,0,1116.6077880859375,156.27255249023438,2366.471923828125,312.54510498046875,1116.6077880859375,156.27255249023438,2366.471923828125,312.54510498046875
65,472,8,1,1407,247,1344.244140625,227.60507202148438,1407,247,1470.5087890625,267.9964904785156,0,1344.244140625,227.60507202148438,2814.7529296875,455.21014404296875,1344.244140625,227.60507202148438,2814.7529296875,455.21014404296875
18,472,11,1,1193,178,1130.8094482421875,156.05516052246094,1193,178,1256.4208984375,200.03158569335938,0,1130.8094482421875,156.05516052246094,2387.2303466796875,312.1103210449219,1130.8094482421875,156.05516052246094,2387.2303466796875,312.1103210449219
66,473,8,1,1410,247,1347.8255615234375,229.5066375732422,1410,247,1473.086669921875,265.1688232421875,0,1347.8255615234375,229.5066375732422,2820.9122314453125,459.0132751464844,1347.8255615234375,229.5066375732422,2820.9122314453125,459.0132751464844
19,473,11,1,1198,180,1134.6610107421875,159.39346313476562,1198,180,1262.816162109375,201.3421630859375,0,1134.6610107421875,159.39346313476562,2397.4771728515625,318.78692626953125,1134.6610107421875,159.39346313476562,2397.4771728515625,318.78692626953125
67,474,8,1,1413,247,1349.65185546875,229.72817993164062,1413,247,1477.4307861328125,266.2629699707031,0,1349.65185546875,229.72817993164062,2827.0826416015625,459.45635986328125,1349.65185546875,229.72817993164062,2827.0826416015625,459.45635986328125
20,474,11,1,1202,182,1136.3604736328125,162.89048767089844,1202,182,1269.09326171875,202.75680541992188,0,1136.3604736328125,162.89048767089844,2405.4537353515625,325.7809753417969,1136.3604736328125,162.89048767089844,2405.4537353515625,325.7809753417969
68,475,8,1,1415,247,1350.8770751953125,229.99053955078125,1415,247,1480.880859375,265.9786071777344,0,1350.8770751953125,229.99053955078125,2831.7579345703125,459.9810791015625,1350.8770751953125,229.99053955078125,2831.7579345703125,459.9810791015625
21,475,11,1,1206,186,1139.0177001953125,169.19178771972656,1206,186,1274.893310546875,203.55816650390625,0,1139.0177001953125,169.19178771972656,2413.9110107421875,338.3835754394531,1139.0177001953125,169.19178771972656,2413.9110107421875,338.3835754394531
69,476,8,1,1417,248,1350.4056396484375,231.16798400878906,1417,248,1484.888671875,266.7791748046875,0,1350.4056396484375,231.16798400878906,2835.2943115234375,462.3359680175781,1350.4056396484375,231.16798400878906,2835.2943115234375,462.3359680175781
22,476,11,1,1210,188,1142.0010986328125,171.28794860839844,1210,188,1279.7620849609375,206.4442596435547,0,1142.0010986328125,171.28794860839844,2421.76318359375,342.5758972167969,1142.0010986328125,171.28794860839844,2421.76318359375,342.5758972167969
70,477,8,1,1418,248,1350.2015380859375,231.1359100341797,1418,248,1487.7386474609375,266.63739013671875,0,1350.2015380859375,231.1359100341797,2837.940185546875,462.2718200683594,1350.2015380859375,231.1359100341797,2837.940185546875,462.2718200683594
23,477,11,1,1218,189,1151.98779296875,171.31991577148438,1218,189,1286.00341796875,207.26983642578125,0,1151.98779296875,171.31991577148438,2437.9912109375,342.63983154296875,1151.98779296875,171.31991577148438,2437.9912109375,342.63983154296875
71,478,8,1,1421,249,1352.80517578125,230.2189483642578,1421,249,1490.6116943359375,269.003662109375,0,1352.80517578125,230.2189483642578,2843.4168701171875,460.4378967285156,1352.80517578125,230.2189483642578,2843.4168701171875,460.4378967285156
24,478,11,1,1223,189,1155.4554443359375,171.73983764648438,1223,189,1290.919189453125,207.74713134765625,0,1155.4554443359375,171.73983764648438,2446.3746337890625,343.47967529296875,1155.4554443359375,171.73983764648438,2446.3746337890625,343.47967529296875
72,479,8,1,1431,250,1371.184326171875,230.17864990234375,1431,250,1491.4345703125,271.4303283691406,0,1371.184326171875,230.17864990234375,2862.618896484375,460.3572998046875,1371.184326171875,230.17864990234375,2862.618896484375,460.3572998046875
25,479,11,1,1225,190,1155.261474609375,171.61756896972656,1225,190,1296.0657958984375,208.81947326660156,0,1155.261474609375,171.61756896972656,2451.3272705078125,343.2351379394531,1155.261474609375,171.61756896972656,2451.3272705078125,343.2351379394531
73,480,8,1,1436,250,1374.62158203125,227.51930236816406,1436,250,1497.8330078125,274.0198669433594,0,1374.62158203125,227.51930236816406,2872.45458984375,455.0386047363281,1374.62158203125,227.51930236816406,2872.45458984375,455.0386047363281
26,480,11,1,1232,190,1164.8763427734375,171.5647430419922,1232,190,1300.661865234375,209.73385620117188,0,1164.8763427734375,171.5647430419922,2465.5382080078125,343.1294860839844,1164.8763427734375,171.5647430419922,2465.5382080078125,343.1294860839844
74,481,8,1,1449,249,1390.748779296875,226.213623046875,1449,249,1507.739013671875,273.4514465332031,0,1390.748779296875,226.213623046875,2898.48779296875,452.42724609375,1390.748779296875,226.213623046875,2898.48779296875,452.42724609375
